"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
6.823383506E1,-1.492192745E-1,2.428068161E0,-2.146165133E0
6.824183162E1,-7.367942333E-1,2.916318893E0,-2.645401001E0
6.824982673E1,-1.434928417E0,3.519351006E0,-2.940385342E0
6.825782314E1,-1.797122478E0,3.975757599E0,-2.893147707E0
6.826584871E1,-2.094599247E0,4.587111473E0,-2.587716579E0
6.827384474E1,-2.188707352E0,5.042168617E0,-2.200579882E0
6.828184046E1,-2.012517214E0,5.317255974E0,-1.962535858E0
6.828983518E1,-1.546604753E0,5.328887939E0,-1.715115190E0
6.829783090E1,-1.118332863E0,5.086953163E0,-1.797891140E0
6.830582701E1,-6.332139969E-1,4.629923820E0,-1.691311240E0
6.831385281E1,-3.456671238E-1,4.360296249E0,-1.430311084E0
6.832184822E1,-2.220166326E-1,4.007542610E0,-1.068433523E0
6.832984394E1,-2.935683131E-1,3.590858459E0,-6.680033207E-1
6.833784028E1,-4.048677087E-1,3.172255516E0,-4.961597919E-2
6.834583539E1,-4.926314950E-1,2.686906815E0,8.615865111E-1
6.835383172E1,-5.936405659E-1,2.177604675E0,1.733339548E0
6.836182629E1,-6.011528969E-1,1.758867264E0,2.218985319E0
6.836985309E1,-3.236657381E-1,1.291539192E0,2.559262514E0
6.837784812E1,-2.766495943E-2,8.881053925E-1,2.358399868E0
6.838584353E1,1.422337294E-1,5.821838379E-1,1.857652187E0
6.839384025E1,3.163411021E-1,2.998399734E-1,1.132336378E0
6.840183536E1,4.165705740E-1,5.343818665E-2,6.123906970E-1
6.840983108E1,5.854954123E-1,-2.716045380E-1,3.121948838E-1
6.841782672E1,7.302254438E-1,-6.320858002E-1,2.705225646E-1
6.842585268E1,9.588063955E-1,-1.212383270E0,3.633113205E-1
6.843384778E1,1.146858215E0,-1.775525570E0,4.575158358E-1
6.844184373E1,1.145029902E0,-2.245017052E0,4.658610523E-1
6.844984015E1,1.163887143E0,-2.687970161E0,3.684738576E-1
6.845783494E1,1.178203225E0,-3.020575047E0,2.393201888E-1
6.846583059E1,1.071850061E0,-3.283355713E0,-4.151284695E-3
6.847382670E1,8.571500182E-1,-3.452367306E0,-1.324707866E-1
6.848185288E1,7.041595578E-1,-3.587568283E0,-1.253261715E-1
6.848984791E1,4.704865217E-1,-3.698632240E0,-7.561843097E-2
6.849784332E1,2.360430956E-1,-3.733029842E0,1.011807621E-1
6.850583966E1,1.044631004E-1,-3.741207600E0,3.410451412E-1
6.851383546E1,1.151387095E-1,-3.706579685E0,5.141162276E-1
6.852183118E1,2.755414248E-1,-3.660275459E0,5.067109466E-1
6.852982690E1,3.710862398E-1,-3.525576115E0,3.113175333E-1
6.853785270E1,4.910191000E-1,-3.390956402E0,8.163900673E-2
6.854584873E1,5.455721617E-1,-3.275412083E0,-2.953805327E-1
6.855384383E1,6.883950830E-1,-3.147766113E0,-5.140168667E-1
6.856183986E1,8.390227556E-1,-2.974437237E0,-5.930805206E-1
6.856983527E1,8.327480555E-1,-2.757808208E0,-4.851976037E-1
6.857783107E1,8.101592064E-1,-2.562612057E0,-1.956955940E-1
6.858582672E1,7.944376469E-1,-2.379377842E0,1.491986215E-1
6.859385382E1,8.131708503E-1,-2.102892399E0,6.193372011E-1
6.860184862E1,7.896335125E-1,-1.769101143E0,9.311831594E-1
6.860984403E1,8.001738191E-1,-1.291848183E0,9.435802698E-1
6.861783952E1,7.870303392E-1,-7.741127014E-1,6.233294606E-1
6.862583517E1,7.168654799E-1,-2.541675568E-1,2.553998232E-1
6.863383097E1,7.160043120E-1,4.139804840E-1,-5.050093681E-2
6.864182730E1,7.599588633E-1,9.288425446E-1,-2.996136546E-1
6.864985287E1,7.653431892E-1,1.470014572E0,-4.743897915E-1
6.865784821E1,6.638848782E-1,1.931756973E0,-5.043611526E-1
6.866584362E1,7.202324867E-1,2.251713753E0,-3.522171080E-1
6.867383934E1,8.968709707E-1,2.602368355E0,-2.336988598E-1
6.868183537E1,1.123489499E0,2.945831299E0,-2.702981234E-1
6.868983056E1,1.273113728E0,3.430773735E0,-5.832710266E-1
6.869782628E1,1.290790558E0,4.002127647E0,-1.025222778E0
6.870585246E1,1.334587932E0,4.384565353E0,-1.437672615E0
6.871384818E1,1.396339059E0,4.772183418E0,-1.682331085E0
6.872184413E1,1.437185168E0,5.021580696E0,-1.615308166E0
6.872983985E1,1.452697277E0,5.128124237E0,-1.329588532E0
6.873783527E1,1.514095545E0,4.976987839E0,-9.225859642E-1
6.874583006E1,1.493225574E0,4.687900543E0,-5.237135291E-1
6.875382640E1,1.457937598E0,4.239290237E0,-1.203355193E-2
6.876185235E1,1.438344359E0,3.947143555E0,4.979588687E-1
6.876984831E1,1.274102330E0,3.562433243E0,8.513287306E-1
6.877784380E1,1.167694330E0,3.096928596E0,1.057571411E0
6.878583944E1,1.217521071E0,2.517002106E0,1.211809158E0
6.879383485E1,1.223930001E0,1.870578766E0,1.497035980E0
6.880183150E1,1.227262497E0,1.241147041E0,1.793854952E0
6.880982660E1,1.090107322E0,5.827102661E-1,2.120144606E0
6.881785217E1,8.493258953E-1,-4.080963135E-2,2.111934900E0
6.882584828E1,3.931168318E-1,-3.975496292E-1,1.783505559E0
6.883384369E1,1.148164272E-2,-7.082557678E-1,1.271254063E0
6.884183934E1,-1.550683975E-1,-9.084692001E-1,8.206955791E-1
6.884983513E1,-2.533667088E-1,-9.717340469E-1,2.613987923E-1
6.885783024E1,-1.605832577E-1,-9.672594070E-1,-1.195540428E-1
6.886582650E1,5.449366570E-2,-1.037967682E0,-2.992828488E-1
6.887385207E1,4.662748575E-1,-1.224110603E0,-3.791530132E-1
6.888184817E1,9.412019253E-1,-1.542088509E0,-3.059182763E-1
6.888984412E1,1.556390285E0,-1.850230694E0,-2.131617069E-1
6.889783923E1,1.928479075E0,-2.200791836E0,-1.861830950E-1
6.890583503E1,2.069403410E0,-2.483418465E0,-2.634229660E-1
6.891383098E1,2.068367004E0,-2.765110016E0,-4.547130167E-1
6.892182639E1,1.998944759E0,-2.964460850E0,-5.434299707E-1
6.892985258E1,1.792250991E0,-3.040954113E0,-5.897767544E-1
6.893784930E1,1.454580307E0,-3.054528713E0,-5.315197706E-1
6.894584317E1,1.208317757E0,-3.118122578E0,-4.173837006E-1
6.895383974E1,7.805855870E-1,-3.107620716E0,-2.408902645E-1
6.896183485E1,4.963622093E-1,-3.095359325E0,-1.506072879E-1
6.896983026E1,3.329511285E-1,-2.940236092E0,-1.748246551E-1
6.897782598E1,1.646710634E-1,-2.714280605E0,-4.823842645E-1
6.898585224E1,2.506613731E-2,-2.455624104E0,-7.878326774E-1
6.899384796E1,-1.786112785E-3,-2.168818474E0,-1.218093395E0
6.900184391E1,4.204392433E-2,-1.855934620E0,-1.546061039E0
6.900983964E1,9.347403049E-2,-1.569325447E0,-1.738158822E0
6.901783536E1,2.123188972E-1,-1.320829391E0,-1.799373507E0
6.902583116E1,2.901816368E-1,-1.115044594E0,-1.746930838E0
6.903382626E1,3.656597733E-1,-8.897409439E-1,-1.520553589E0
6.904185244E1,3.878531456E-1,-6.857404709E-1,-1.083587289E0
6.904984840E1,4.863623381E-1,-5.079784393E-1,-6.939467192E-1
6.905784412E1,5.734528303E-1,-2.703390121E-1,-3.318739831E-1
6.906583899E1,6.545820236E-1,5.351066589E-2,-1.422802508E-1
6.907383502E1,6.878011227E-1,4.540891647E-1,-1.032937765E-1
6.908183097E1,7.686285973E-1,8.877677917E-1,-1.259416640E-1
6.908982608E1,7.305358052E-1,1.253904343E0,-2.318850756E-1
6.909785226E1,6.622895002E-1,1.645231247E0,-5.257797837E-1
6.910584775E1,5.166666508E-1,1.972162247E0,-9.164040685E-1
6.911384317E1,1.756149530E-1,2.378680229E0,-1.522035360E0
6.912183943E1,-2.926294208E-1,2.831301689E0,-2.089733124E0
6.912983546E1,-7.282616496E-1,3.186216354E0,-2.505830288E0
6.913783033E1,-1.125473261E0,3.680070877E0,-2.840149879E0
6.914582574E1,-1.380019784E0,4.092602730E0,-2.859171867E0
6.915385308E1,-1.489958286E0,4.524386406E0,-2.480724335E0
6.916184796E1,-1.367887735E0,4.633195877E0,-1.881328106E0
6.916984329E1,-1.251207232E0,4.469410896E0,-1.368256450E0
6.917783971E1,-9.625907540E-1,3.913295746E0,-8.051111102E-1
6.918583535E1,-6.061461568E-1,3.323830605E0,-3.171171844E-1
6.919383138E1,-2.819510102E-1,2.763229370E0,2.103922367E-1
6.920182595E1,-9.932011366E-2,2.334425926E0,5.852905512E-1
6.920985274E1,-1.009663343E-1,2.080434799E0,6.703425646E-1
6.921784808E1,-1.693900228E-1,1.960507393E0,7.701380253E-1
6.922584319E1,-2.832801938E-1,1.893199921E0,1.011397600E0
6.923383829E1,-2.319531441E-1,1.756354332E0,1.255581021E0
6.924183432E1,-4.756224155E-2,1.487536430E0,1.369807839E0
6.924983035E1,9.628319740E-2,1.146462440E0,1.208083391E0
6.925782615E1,9.735888243E-2,7.905921936E-1,7.420043945E-1
6.926585172E1,-2.031040192E-2,5.182075500E-1,1.807651520E-1
6.927384744E1,-2.312287092E-1,3.152399063E-1,-1.928775907E-1
6.928184401E1,-3.692072630E-1,7.165336609E-2,-3.744727969E-1
6.928983911E1,-3.062638044E-1,-2.389631271E-1,-4.221644998E-1
6.929783483E1,-2.463493943E-1,-6.214857101E-1,-3.162690103E-1
6.930583086E1,-6.024730206E-2,-1.001772881E0,-1.444979310E-1
6.931385643E1,1.036081910E-1,-1.274561882E0,-1.572310925E-3
6.932185184E1,4.036517143E-1,-1.657814980E0,8.794426918E-2
6.932984764E1,6.447423697E-1,-1.959923267E0,4.352760315E-2
6.933784305E1,8.066221476E-1,-2.271685600E0,-1.086322069E-1
6.934583908E1,8.499770761E-1,-2.552123547E0,-3.386614621E-1
6.935383419E1,8.417497873E-1,-2.741207600E0,-4.450713694E-1
6.936183022E1,8.601698875E-1,-2.939530373E0,-4.616951346E-1
6.936985640E1,8.096265197E-1,-3.091989517E0,-4.554056823E-1
6.937785235E1,6.466459036E-1,-3.162687778E0,-4.524550438E-1
6.938584815E1,4.441095591E-1,-3.168524742E0,-4.765121937E-1
6.939384356E1,3.540408611E-1,-3.123949051E0,-4.134019315E-1
6.940183921E1,3.760958910E-1,-2.993103504E0,-3.968354464E-1
6.940983462E1,3.071364760E-1,-2.852522373E0,-4.462690055E-1
6.941782919E1,1.994236708E-1,-2.649545193E0,-5.577881932E-1
6.942585599E1,2.754021883E-1,-2.420063496E0,-6.776940823E-1
6.943385202E1,2.655320168E-1,-2.199824333E0,-7.834808826E-1
6.944184805E1,1.984758377E-1,-1.991209507E0,-8.024462461E-1
6.944984254E1,1.522161961E-1,-1.753649235E0,-6.356745958E-1
6.945783887E1,2.242956161E-1,-1.571103096E0,-3.301385641E-1
6.946583398E1,1.778290272E-1,-1.345463753E0,3.417816758E-2
6.947383024E1,7.799327374E-2,-1.093854904E0,3.212152421E-1
6.948185673E1,1.771723032E-1,-7.519063950E-1,6.905857325E-1
6.948985214E1,3.291147947E-1,-4.178676605E-1,8.258107305E-1
6.949784733E1,5.996652842E-1,-1.298713684E-1,6.820885539E-1
6.950584366E1,7.294853926E-1,1.985597610E-1,2.650994062E-1
6.951383838E1,6.760964990E-1,4.981441498E-1,-1.317553222E-1
6.952183449E1,6.010257602E-1,8.788537979E-1,-3.780974150E-1
6.952982990E1,4.532897472E-1,1.220848083E0,-4.008487463E-1
6.953785632E1,3.071312904E-1,1.543258667E0,-1.082733274E-1
6.954585242E1,1.574491262E-1,2.004045486E0,3.256383240E-1
6.955384837E1,1.576136351E-1,2.318281174E0,6.135802865E-1
6.956184325E1,3.617796898E-1,2.466653824E0,6.656120420E-1
6.956983889E1,4.062378407E-1,2.710172653E0,2.588029206E-1
6.957783500E1,4.926767945E-1,2.962802887E0,-1.107809246E-1
6.958583072E1,9.285781384E-1,3.200810432E0,-5.991448760E-1
6.959385629E1,1.333898306E0,3.420188904E0,-8.785884380E-1
6.960185201E1,1.646075726E0,3.712528229E0,-1.133267641E0
6.960984673E1,1.824887037E0,3.845995903E0,-1.227096081E0
6.961784307E1,1.809279084E0,3.796526909E0,-1.109053135E0
6.962583940E1,1.647313595E0,3.552310944E0,-6.272387505E-1
6.963383451E1,1.511921525E0,3.184668541E0,2.412848175E-2
6.964183023E1,1.438942075E0,2.652544975E0,8.624404073E-1
6.964985557E1,1.197172880E0,2.230902672E0,1.317617536E0
6.965785152E1,6.888257265E-1,2.086886406E0,1.262920380E0
6.966584824E1,1.267523766E-1,1.977867126E0,1.128375053E0
6.967384273E1,-1.142889261E-1,1.726248741E0,1.036257982E0
6.968183868E1,-1.440526247E-1,1.341307640E0,1.127085686E0
6.968983448E1,5.675077438E-2,9.231376648E-1,1.391670585E0
6.969783051E1,4.110468626E-1,6.371278763E-1,1.693969607E0
6.970585692E1,9.145079255E-1,3.112487793E-1,1.906889915E0
6.971385149E1,1.263974786E0,1.535034180E-2,1.723579645E0
6.972184752E1,1.581754446E0,-3.626699448E-1,1.112771869E0
6.972984263E1,1.701467752E0,-6.955718994E-1,4.981365800E-1
6.973783827E1,1.789593458E0,-9.855298996E-1,-5.441549420E-2
6.974583399E1,1.977343082E0,-1.438056946E0,-6.070961356E-1
6.975383033E1,2.016777515E0,-1.799189091E0,-1.003068209E0
6.976185659E1,2.063760757E0,-2.164210320E0,-1.407057524E0
6.976985200E1,2.038458824E0,-2.429767132E0,-1.687237144E0
6.977784734E1,1.825987816E0,-2.533659458E0,-1.776139855E0
6.978584344E1,1.582793117E0,-2.614944458E0,-1.742224813E0
6.979383886E1,1.485821486E0,-2.764937878E0,-1.685031652E0
6.980183427E1,1.307281494E0,-2.854504585E0,-1.492123604E0
6.980982992E1,1.073183537E0,-2.914865017E0,-1.286558986E0
6.981785587E1,8.875441551E-1,-2.960579872E0,-1.138573289E0
6.982585182E1,5.961896181E-1,-2.989408493E0,-9.484370947E-1
6.983384785E1,4.244097471E-1,-2.848392010E0,-8.747680187E-1
6.984184296E1,3.356721997E-1,-2.652510166E0,-8.841238618E-1
6.984983845E1,1.971176863E-1,-2.344382763E0,-9.768471718E-1
6.985783448E1,1.471625566E-1,-2.046073437E0,-1.027882338E0
6.986583020E1,2.671354413E-1,-1.700065613E0,-1.093500733E0
6.987385630E1,3.690150976E-1,-1.409174919E0,-1.090762854E0
6.988185141E1,3.765791059E-1,-1.175753593E0,-9.623731971E-1
6.988984690E1,3.779891431E-1,-8.896999359E-1,-7.202695012E-1
6.989784293E1,1.903079748E-1,-5.463771820E-1,-4.557867944E-1
6.990583865E1,-7.362544537E-3,-1.844072342E-1,3.781259060E-3
6.991383375E1,6.378221512E-2,2.412796021E-1,4.933165908E-1
6.992183032E1,2.921321988E-1,6.230201721E-1,7.573030591E-1
6.992985566E1,5.942528844E-1,1.209875107E0,6.708341837E-1
6.993785253E1,8.461334705E-1,1.739048958E0,2.257014513E-1
6.994584741E1,1.258265734E0,2.266083717E0,-4.743950367E-1
6.995384367E1,1.625989318E0,2.796324730E0,-1.152317047E0
6.996183816E1,1.836730480E0,3.033139229E0,-1.610333920E0
6.996983457E1,1.831044793E0,3.297306061E0,-2.011767149E0
6.997783029E1,1.751350999E0,3.339571953E0,-2.206564903E0
6.998585609E1,1.424266100E0,3.336903572E0,-2.363217354E0
6.999385181E1,1.054648399E0,3.375315666E0,-2.470546246E0
7.000184700E1,7.308640480E-1,3.540825844E0,-2.634922266E0
7.000984210E1,2.454626858E-1,3.766279221E0,-2.576560736E0
7.001783836E1,-1.204594970E-1,3.893566132E0,-2.446359158E0
7.002583447E1,-4.847345948E-1,3.956156731E0,-2.072342873E0
7.003382957E1,-6.744958162E-1,3.810413361E0,-1.583282113E0
7.004185629E1,-6.852061749E-1,3.425268173E0,-1.210463524E0
7.004985209E1,-5.272375345E-1,2.798338890E0,-8.273580074E-1
7.005784743E1,-4.045234025E-1,2.243269920E0,-5.243179202E-1
7.006584323E1,-3.840371072E-1,1.743291855E0,-2.759095430E-1
7.007383864E1,-5.260652304E-1,1.391737938E0,-7.019056380E-2
7.008183459E1,-6.206798553E-1,1.133526802E0,1.499205232E-1
7.008982970E1,-5.898081064E-1,7.890806198E-1,4.594914913E-1
7.009785619E1,-5.838586688E-1,5.021018982E-1,8.432534933E-1
7.010585130E1,-5.086084604E-1,8.112335205E-2,1.306001902E0
7.011384702E1,-4.978083670E-1,-3.014593124E-1,1.549699664E0
7.012184305E1,-4.561197758E-1,-6.648435593E-1,1.590903759E0
7.012983915E1,-4.722049236E-1,-1.001885414E0,1.353610635E0
7.013783387E1,-4.746661186E-1,-1.300651550E0,1.035707951E0
7.014582967E1,-3.509940505E-1,-1.618611336E0,6.439864635E-1
7.015385608E1,-3.519284129E-1,-1.843194962E0,3.731383085E-1
7.016185119E1,-2.701881528E-1,-2.067835808E0,2.251034677E-1
7.016984699E1,-3.361904621E-2,-2.340401173E0,1.324865669E-1
7.017784325E1,2.436940074E-1,-2.699150085E0,9.032675624E-2
7.018583866E1,4.799067676E-1,-2.866243362E0,1.224503219E-1
7.019383415E1,7.195833921E-1,-3.040305614E0,1.370697916E-1
7.020182980E1,8.697158098E-1,-3.171026707E0,1.161526889E-1
7.020985513E1,9.618366957E-1,-3.315821648E0,-2.166530304E-2
7.021785108E1,8.723980188E-1,-3.378832340E0,-1.407347620E-1
7.022584750E1,8.174334764E-1,-3.422392845E0,-2.253980637E-1
7.023384291E1,7.494739890E-1,-3.472774506E0,-3.289379478E-1
7.024183886E1,6.244294047E-1,-3.460585594E0,-3.023205698E-1
7.024983405E1,3.412295580E-1,-3.337947845E0,-2.679588497E-1
7.025782946E1,9.175282717E-2,-3.227108479E0,-1.752536893E-1
7.026585657E1,-1.687164307E-1,-3.068350315E0,-1.746553928E-3
7.027385129E1,-3.539601564E-1,-2.878664494E0,2.243389189E-1
7.028184732E1,-3.761467338E-1,-2.655779362E0,3.683382273E-1
7.028984312E1,-3.433856964E-1,-2.361466408E0,5.525760055E-1
7.029783876E1,-2.254309058E-1,-2.144294262E0,6.175572872E-1
7.030583356E1,-3.072172403E-2,-1.965878010E0,5.509942770E-1
7.031385982E1,2.898540497E-1,-1.790189743E0,3.351315260E-1
7.032185515E1,6.046922803E-1,-1.669650078E0,2.029343694E-2
7.032985126E1,9.295355678E-1,-1.522702217E0,-3.572282195E-1
7.033784690E1,1.124860764E0,-1.332391739E0,-5.817220211E-1
7.034584324E1,1.172597051E0,-1.112942696E0,-6.615068913E-1
7.035383804E1,1.022903681E0,-6.871042252E-1,-5.435737967E-1
7.036183376E1,7.064238787E-1,-2.057180405E-1,-3.993979692E-1
7.036986087E1,3.078534007E-1,2.520685196E-1,-3.064402938E-1
7.037785543E1,-4.113805294E-2,6.333503723E-1,-3.171913922E-1
7.038585169E1,-4.173949957E-1,1.069530487E0,-2.113794833E-1
7.039384657E1,-8.476181030E-1,1.471696854E0,-6.968787313E-2
7.040184260E1,-1.126260877E0,1.741374969E0,2.035059631E-1
7.040983832E1,-1.133649707E0,2.002734184E0,7.728571892E-1
7.041783396E1,-7.125755548E-1,2.193030357E0,1.381841302E0
7.042585961E1,-2.244521379E-1,2.377026558E0,1.609497309E0
7.043385502E1,4.605506063E-1,2.473531723E0,1.440197110E0
7.044185220E1,8.369738460E-1,2.662739754E0,9.144956470E-1
7.044984739E1,1.149621964E0,2.906955719E0,4.276773334E-2
7.045784249E1,1.291808963E0,3.278600693E0,-8.149567842E-1
7.046583821E1,1.483917475E0,3.481203079E0,-1.388358116E0
7.047383363E1,1.737770319E0,3.766463280E0,-1.690436721E0
7.048186012E1,1.957487583E0,3.859322548E0,-1.624915838E0
7.048985553E1,2.101890326E0,3.819458008E0,-1.262156367E0
7.049785156E1,2.117161036E0,3.543935776E0,-7.695055604E-1
7.050584697E1,2.056502342E0,3.243124008E0,-4.375257492E-1
7.051384270E1,1.840929151E0,2.856891632E0,-7.993394136E-2
7.052183803E1,1.541536689E0,2.588340759E0,2.098778486E-1
7.052983383E1,1.070904732E0,2.434696198E0,4.232453108E-1
7.053786024E1,5.583864450E-1,2.328462601E0,7.569599748E-1
7.054585604E1,4.312736690E-1,2.194966316E0,1.157337427E0
7.055385146E1,6.263167262E-1,1.969182968E0,1.550696850E0
7.056184748E1,1.000191927E0,1.708126068E0,1.690392375E0
7.056984228E1,1.393799424E0,1.481514931E0,1.391818643E0
7.057783800E1,1.834578872E0,1.234428406E0,7.328168750E-1
7.058583365E1,2.084599972E0,9.892215729E-1,-1.580091119E-1
7.059385991E1,2.218389034E0,7.298650742E-1,-1.257923841E0
7.060185532E1,2.097016096E0,5.026016235E-1,-2.037653923E0
7.060985104E1,1.849141598E0,3.460006714E-1,-2.316617012E0
7.061784676E1,1.567990422E0,8.313274384E-2,-2.193530083E0
7.062584249E1,1.287568808E0,-1.762809753E-1,-1.875513911E0
7.063383782E1,8.949266076E-1,-5.118684769E-1,-1.354924679E0
7.064183454E1,6.303328276E-1,-8.357095718E-1,-7.584341764E-1
7.064985942E1,4.993623793E-1,-1.097990990E0,-3.120867014E-1
7.065785583E1,4.756727219E-1,-1.469050407E0,4.183530807E-3
7.066585063E1,5.523653626E-1,-1.728504181E0,1.232576370E-1
7.067384727E1,7.779680490E-1,-2.000576496E0,1.609896421E-1
7.068184207E1,9.686297178E-1,-2.287627697E0,-1.144424081E-1
7.068983772E1,1.086023092E0,-2.457681179E0,-4.323281050E-1
7.069783375E1,1.176607370E0,-2.603857517E0,-8.597130775E-1
7.070586001E1,1.131218672E0,-2.692359924E0,-1.198213816E0
7.071385534E1,9.378163218E-1,-2.780388832E0,-1.541656017E0
7.072185137E1,6.345131397E-1,-2.841459751E0,-1.657187462E0
7.072984709E1,3.190320432E-1,-2.858956337E0,-1.618347645E0
7.073784228E1,-1.765178740E-1,-2.845074654E0,-1.361161470E0
7.074583800E1,-6.096956730E-1,-2.697267532E0,-1.059741139E0
7.075383487E1,-1.021427155E0,-2.552352905E0,-7.445464134E-1
7.076185959E1,-1.316743851E0,-2.204734802E0,-4.490531087E-1
7.076985524E1,-1.237356305E0,-1.884321213E0,-2.629407048E-1
7.077785157E1,-9.749376774E-1,-1.507228851E0,-3.028297424E-1
7.078584606E1,-6.481627226E-1,-1.211998940E0,-5.461778045E-1
7.079384248E1,-2.515156865E-1,-9.575519562E-1,-9.886142015E-1
7.080183781E1,1.341647208E-1,-6.189393997E-1,-1.156116486E0
7.080983392E1,4.624854326E-1,-3.851737976E-1,-1.258933306E0
7.081785972E1,5.006110072E-1,7.413864136E-2,-1.223177433E0
7.082585544E1,3.719701469E-1,5.291080475E-1,-1.190366030E0
7.083385116E1,8.700506389E-2,8.886013031E-1,-1.218613625E0
7.084184665E1,-1.604445428E-1,1.272314072E0,-1.389169455E0
7.084984268E1,-3.620667458E-1,1.610810280E0,-1.477469087E0
7.085783802E1,-2.873594463E-1,1.940011024E0,-1.341114759E0
7.086583412E1,-1.211756468E-2,2.209712029E0,-1.044501543E0
7.087386000E1,2.662450373E-1,2.494034767E0,-8.674684763E-1
7.088185534E1,3.720738888E-1,2.807307243E0,-9.633861780E-1
7.088985052E1,2.278553396E-1,3.206939697E0,-1.376008391E0
7.089784593E1,-3.026532531E-1,3.819891930E0,-1.828327179E0
7.090584188E1,-9.111008644E-1,4.531269073E0,-2.097959518E0
7.091383791E1,-1.199976563E0,4.914816856E0,-2.021390200E0
7.092183363E1,-1.210546374E0,5.114135742E0,-1.645272493E0
7.092985951E1,-9.810965061E-1,4.990359306E0,-1.211049318E0
7.093785492E1,-4.948110282E-1,4.457314491E0,-8.400871754E-1
7.094585164E1,-1.207508445E-1,3.685021400E0,-7.499796152E-1
7.095384613E1,-1.625087857E-2,3.056614876E0,-8.025714159E-1
7.096184209E1,-1.964446008E-1,2.426116943E0,-7.801865339E-1
7.096983758E1,-4.814023674E-1,1.997016907E0,-6.364982128E-1
7.097783291E1,-7.217454314E-1,1.594450951E0,-3.150935471E-1
7.098585940E1,-9.268643260E-1,1.278105736E0,2.818418443E-1
7.099385574E1,-9.808211327E-1,9.878997803E-1,9.113765955E-1
7.100185085E1,-8.060041070E-1,5.271854401E-1,1.509379864E0
7.100984626E1,-5.767084956E-1,3.936862946E-2,1.621401787E0
7.101784206E1,-2.414088845E-1,-4.204893112E-1,1.320646524E0
7.102583778E1,7.733047009E-3,-7.205133438E-1,4.929325879E-1
7.103383381E1,1.679017544E-1,-9.057836533E-1,-2.984411120E-1
7.104186022E1,2.794870734E-1,-1.126756668E0,-1.076828480E0
7.104985502E1,3.174801171E-1,-1.318565369E0,-1.435431480E0
7.105785074E1,4.284675121E-1,-1.646388054E0,-1.415719032E0
7.106584646E1,4.762266874E-1,-2.016823769E0,-1.078400850E0
7.107384157E1,5.389526486E-1,-2.300692558E0,-6.750357151E-1
7.108183760E1,5.450201035E-1,-2.615369797E0,-3.031763136E-1
7.108983301E1,5.200216174E-1,-2.867597103E0,-4.856267571E-2
7.109786042E1,5.370472670E-1,-3.052713871E0,5.254620314E-2
7.110585461E1,5.744621158E-1,-3.249767780E0,1.211503446E-1
7.111385094E1,5.984920263E-1,-3.319912434E0,1.285690963E-1
7.112184636E1,5.447137356E-1,-3.397183418E0,9.848317504E-2
7.112984154E1,5.140835047E-1,-3.467163086E0,-1.715338230E-2
7.113783780E1,4.168396294E-1,-3.477218151E0,-5.945289135E-2
7.114583352E1,4.007855058E-1,-3.520761490E0,-1.409650445E-1
